song_file,instrument,piece,start_bar,end_bar,sustain_ratio,low_oct_ratio,mid_oct_ratio,high_oct_ratio,lukabad_density,paren_ratio,transition_entropy
ตับต้นเพลงฉิ่ง ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,ตับต้นเพลงฉิ่ง,137,152,0.27692307692307694,0.0851063829787234,0.7659574468085106,0.14893617021276595,0.0625,0.0,5.116729296672176
ตับต้นเพลงฉิ่ง ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,ตับต้นเพลงฉิ่ง,145,160,0.234375,0.12244897959183673,0.7346938775510204,0.14285714285714285,0.0,0.0,5.209589003236419
ตับต้นเพลงฉิ่ง ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,ตับต้นเพลงฉิ่ง,153,168,0.35384615384615387,0.16666666666666666,0.5476190476190477,0.2857142857142857,0.0625,0.0,4.7657231490673295
ตับต้นเพลงฉิ่ง ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,ตับต้นเพลงฉิ่ง,161,176,0.3939393939393939,0.125,0.575,0.3,0.125,0.0,4.662311997737563
ตับต้นเพลงฉิ่ง ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,ตับต้นเพลงฉิ่ง,169,184,0.36923076923076925,0.1951219512195122,0.7073170731707317,0.0975609756097561,0.0625,0.0,4.579783547037795
ตับต้นเพลงฉิ่ง ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,ตับต้นเพลงฉิ่ง,177,192,0.328125,0.18604651162790697,0.7906976744186046,0.023255813953488372,0.0,0.0,4.593811423562273
ตับต้นเพลงฉิ่ง ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,ตับต้นเพลงฉิ่ง,185,200,0.171875,0.05660377358490566,0.7735849056603774,0.16981132075471697,0.0,0.0,4.9789647966811685
ตับต้นเพลงฉิ่ง ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,ตับต้นเพลงฉิ่ง,193,208,0.15625,0.12962962962962962,0.6481481481481481,0.2222222222222222,0.0,0.0,5.241335034982451
ตับต้นเพลงฉิ่ง ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,ตับต้นเพลงฉิ่ง,201,216,0.34375,0.16666666666666666,0.5476190476190477,0.2857142857142857,0.0,0.0,5.008715637648268
ตับต้นเพลงฉิ่ง ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,ตับต้นเพลงฉิ่ง,209,224,0.38461538461538464,0.0,0.5,0.5,0.0625,0.0,4.810328664259099
ตับต้นเพลงฉิ่ง ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,ตับต้นเพลงฉิ่ง,217,232,0.3076923076923077,0.0,0.6444444444444445,0.35555555555555557,0.0625,0.0,4.982509133144316
ตับต้นเพลงฉิ่ง ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,ตับต้นเพลงฉิ่ง,225,240,0.28125,0.10869565217391304,0.717391304347826,0.17391304347826086,0.0,0.0,5.008715637648268
ตับต้นเพลงฉิ่ง ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,ตับต้นเพลงฉิ่ง,233,248,0.38461538461538464,0.25,0.675,0.075,0.0625,0.0,4.66627739943295
ตับต้นเพลงฉิ่ง ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,ตับต้นเพลงฉิ่ง,241,256,0.4090909090909091,0.20512820512820512,0.7692307692307693,0.02564102564102564,0.125,0.0,4.606736852551477
ตับต้นเพลงฉิ่ง ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,ตับต้นเพลงฉิ่ง,249,264,0.3787878787878788,0.14634146341463414,0.7560975609756098,0.0975609756097561,0.125,0.0,4.906929452043565
ตับต้นเพลงฉิ่ง ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,ตับต้นเพลงฉิ่ง,257,272,0.38461538461538464,0.175,0.65,0.175,0.0625,0.0,4.47877739943295
ตับต้นเพลงฉิ่ง ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,ตับต้นเพลงฉิ่ง,265,280,0.328125,0.09302325581395349,0.5116279069767442,0.3953488372093023,0.0,0.0,5.07220770114033
ตับต้นเพลงฉิ่ง ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,ตับต้นเพลงฉิ่ง,273,288,0.234375,0.0,0.6530612244897959,0.3469387755102041,0.0,0.0,5.016496986785935
ตับต้นเพลงฉิ่ง ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,ตับต้นเพลงฉิ่ง,281,296,0.09375,0.0,0.9310344827586207,0.06896551724137931,0.0,0.0,4.423055368565098
ตับต้นเพลงฉิ่ง ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,ตับต้นเพลงฉิ่ง,289,304,0.140625,0.0,0.7636363636363637,0.23636363636363636,0.0,0.0,4.856181661863555
ตับต้นเพลงฉิ่ง ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,ตับต้นเพลงฉิ่ง,297,312,0.3125,0.11363636363636363,0.5681818181818182,0.3181818181818182,0.0,0.0,5.242920201174671
ตับต้นเพลงฉิ่ง ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,ตับต้นเพลงฉิ่ง,305,320,0.359375,0.21951219512195122,0.6585365853658537,0.12195121951219512,0.0,0.0,4.477224471690108
ตับต้นเพลงฉิ่ง ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,ตับต้นเพลงฉิ่ง,313,328,0.25,0.08333333333333333,0.5833333333333334,0.3333333333333333,0.0,0.0,4.856181661863556
ตับต้นเพลงฉิ่ง ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,ตับต้นเพลงฉิ่ง,321,336,0.203125,0.0,0.5098039215686274,0.49019607843137253,0.0,0.0,4.995148130151865
ตับต้นเพลงฉิ่ง ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,ตับต้นเพลงฉิ่ง,329,344,0.3125,0.11363636363636363,0.5681818181818182,0.3181818181818182,0.0,0.0,5.242920201174671
ตับต้นเพลงฉิ่ง ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,ตับต้นเพลงฉิ่ง,337,352,0.359375,0.21951219512195122,0.6585365853658537,0.12195121951219512,0.0,0.0,4.477224471690108
ตับต้นเพลงฉิ่ง ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,ตับต้นเพลงฉิ่ง,345,360,0.359375,0.21951219512195122,0.6585365853658537,0.12195121951219512,0.0,0.0,4.4830106300488435
ตับต้นเพลงฉิ่ง ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,ตับต้นเพลงฉิ่ง,353,368,0.1875,0.09615384615384616,0.6153846153846154,0.28846153846153844,0.0,0.0,5.078403884085778
ตับต้นเพลงฉิ่ง ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,ตับต้นเพลงฉิ่ง,361,376,0.171875,0.09433962264150944,0.6415094339622641,0.2641509433962264,0.0,0.0,4.871744360138893
ตับต้นเพลงฉิ่ง ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,ตับต้นเพลงฉิ่ง,369,384,0.34375,0.21428571428571427,0.6904761904761905,0.09523809523809523,0.0,0.0,4.744760233154765
สาธุการ ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,สาธุการ,1,16,0.46875,0.23529411764705882,0.7647058823529411,0.0,0.0,0.0,4.575078392902498
สาธุการ ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,สาธุการ,9,24,0.42424242424242425,0.2631578947368421,0.7368421052631579,0.0,0.125,0.0,4.866684497970551
สาธุการ ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,สาธุการ,17,32,0.43283582089552236,0.15789473684210525,0.6578947368421053,0.18421052631578946,0.1875,0.0,4.877431240439457
สาธุการ ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,สาธุการ,25,40,0.4,0.15384615384615385,0.6410256410256411,0.20512820512820512,0.0625,0.0,4.633467001462483
สาธุการ ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,สาธุการ,33,48,0.4090909090909091,0.15384615384615385,0.7435897435897436,0.10256410256410256,0.125,0.0,4.78946065168357
สาธุการ ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,สาธุการ,41,56,0.417910447761194,0.1794871794871795,0.717948717948718,0.10256410256410256,0.1875,0.0,5.06115392254662
สาธุการ ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,สาธุการ,49,64,0.4,0.20512820512820512,0.6923076923076923,0.10256410256410256,0.0625,0.0,4.8492384298164914
สาธุการ ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,สาธุการ,57,72,0.38461538461538464,0.2,0.725,0.075,0.0625,0.0,4.771418898701708
สาธุการ ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,สาธุการ,65,80,0.373134328358209,0.16666666666666666,0.7619047619047619,0.07142857142857142,0.1875,0.0,4.792436687796475
สาธุการ ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,สาธุการ,73,88,0.40298507462686567,0.1,0.65,0.25,0.1875,0.0,4.788426649819348
สาธุการ ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,สาธุการ,81,96,0.4,0.15384615384615385,0.6410256410256411,0.20512820512820512,0.0625,0.0,4.633467001462483
สาธุการ ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,สาธุการ,89,104,0.4090909090909091,0.20512820512820512,0.7692307692307693,0.02564102564102564,0.125,0.0,4.695616567528032
สาธุการ ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,สาธุการ,97,112,0.43283582089552236,0.15789473684210525,0.6578947368421053,0.18421052631578946,0.1875,0.0,4.877431240439457
สาธุการ ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,สาธุการ,105,120,0.4,0.15384615384615385,0.6410256410256411,0.20512820512820512,0.0625,0.0,4.633467001462483
สาธุการ ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,สาธุการ,113,128,0.34375,0.23809523809523808,0.7380952380952381,0.023809523809523808,0.0,0.0,4.5423017013743925
สาธุการ ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,สาธุการ,121,136,0.34375,0.21428571428571427,0.6666666666666666,0.11904761904761904,0.0,0.0,4.707438653658646
สาธุการ ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,สาธุการ,129,144,0.390625,0.15384615384615385,0.6410256410256411,0.20512820512820512,0.0,0.0,4.582859742040165
สาธุการ ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,สาธุการ,137,152,0.3939393939393939,0.3,0.625,0.075,0.125,0.0,5.183455120521059
สาธุการ ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,สาธุการ,145,160,0.373134328358209,0.3333333333333333,0.6666666666666666,0.0,0.1875,0.0,5.011985551367282
สาธุการ ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,สาธุการ,153,168,0.3939393939393939,0.175,0.625,0.2,0.125,0.0,4.735464113155463
สาธุการ ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,สาธุการ,161,176,0.4,0.1282051282051282,0.5641025641025641,0.3076923076923077,0.0625,0.0,4.8728286642591
สาธุการ ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,สาธุการ,169,184,0.40298507462686567,0.225,0.675,0.1,0.1875,0.0,5.0363740434042015
สาธุการ ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,สาธุการ,177,192,0.4117647058823529,0.225,0.775,0.0,0.25,0.0,4.7877497801332245
สาธุการ ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,สาธุการ,185,200,0.45588235294117646,0.21621621621621623,0.7837837837837838,0.0,0.25,0.0,4.523043250379351
สาธุการ ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,สาธุการ,193,208,0.4492753623188406,0.34210526315789475,0.6578947368421053,0.0,0.3125,0.0,4.854910818777913
สาธุการ ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,สาธุการ,201,216,0.38235294117647056,0.30952380952380953,0.6904761904761905,0.0,0.25,0.0,4.92781064558478
สาธุการ ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,สาธุการ,209,224,0.39705882352941174,0.21951219512195122,0.7317073170731707,0.04878048780487805,0.25,0.0,4.808793206017062
สาธุการ ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,สาธุการ,217,232,0.417910447761194,0.15384615384615385,0.7692307692307693,0.07692307692307693,0.1875,0.0,4.724794362846321
สาธุการ ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,สาธุการ,225,240,0.40298507462686567,0.225,0.75,0.025,0.1875,0.0,4.68607986948354
สาธุการ ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,สาธุการ,233,248,0.39705882352941174,0.2926829268292683,0.6829268292682927,0.024390243902439025,0.25,0.0,5.09564814555249
สาธุการ ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,สาธุการ,241,256,0.44776119402985076,0.13513513513513514,0.7027027027027027,0.16216216216216217,0.1875,0.0,4.83569052070971
สาธุการ ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,สาธุการ,249,264,0.4153846153846154,0.10526315789473684,0.7368421052631579,0.15789473684210525,0.0625,0.0,4.795412751096862
สาธุการ ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,สาธุการ,257,272,0.375,0.25,0.725,0.025,0.0,0.0,4.875945352305407
สาธุการ ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,สาธุการ,265,280,0.42424242424242425,0.2631578947368421,0.7368421052631579,0.0,0.125,0.0,4.866684497970551
สาธุการ ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,สาธุการ,273,288,0.43283582089552236,0.15789473684210525,0.6578947368421053,0.18421052631578946,0.1875,0.0,4.877431240439457
สาธุการ ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,สาธุการ,281,296,0.4,0.15384615384615385,0.6410256410256411,0.20512820512820512,0.0625,0.0,4.633467001462483
สาธุการ ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,สาธุการ,289,304,0.4090909090909091,0.15384615384615385,0.7435897435897436,0.10256410256410256,0.125,0.0,4.78946065168357
สาธุการ ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,สาธุการ,297,312,0.417910447761194,0.1794871794871795,0.717948717948718,0.10256410256410256,0.1875,0.0,5.06115392254662
สาธุการ ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,สาธุการ,305,320,0.4,0.20512820512820512,0.6923076923076923,0.10256410256410256,0.0625,0.0,4.8492384298164914
สาธุการ ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,สาธุการ,313,328,0.38461538461538464,0.2,0.725,0.075,0.0625,0.0,4.771418898701708
สาธุการ ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,สาธุการ,321,336,0.373134328358209,0.16666666666666666,0.7619047619047619,0.07142857142857142,0.1875,0.0,4.792436687796475
สาธุการ ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,สาธุการ,329,344,0.40298507462686567,0.1,0.65,0.25,0.1875,0.0,4.788426649819348
สาธุการ ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,สาธุการ,337,352,0.4,0.15384615384615385,0.6410256410256411,0.20512820512820512,0.0625,0.0,4.633467001462483
สาธุการ ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,สาธุการ,345,360,0.4090909090909091,0.20512820512820512,0.7692307692307693,0.02564102564102564,0.125,0.0,4.695616567528032
สาธุการ ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,สาธุการ,353,368,0.43283582089552236,0.15789473684210525,0.6578947368421053,0.18421052631578946,0.1875,0.0,4.877431240439457
สาธุการ ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,สาธุการ,361,376,0.4,0.15384615384615385,0.6410256410256411,0.20512820512820512,0.0625,0.0,4.633467001462483
สาธุการ ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,สาธุการ,369,384,0.34375,0.23809523809523808,0.7380952380952381,0.023809523809523808,0.0,0.0,4.5423017013743925
สาธุการ ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,สาธุการ,377,392,0.34375,0.21428571428571427,0.6666666666666666,0.11904761904761904,0.0,0.0,4.707438653658646
สาธุการ ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,สาธุการ,385,400,0.390625,0.15384615384615385,0.6410256410256411,0.20512820512820512,0.0,0.0,4.582859742040165
สาธุการ ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,สาธุการ,393,408,0.3939393939393939,0.3,0.625,0.075,0.125,0.0,5.183455120521059
สาธุการ ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,สาธุการ,401,416,0.4090909090909091,0.28205128205128205,0.6153846153846154,0.10256410256410256,0.125,0.0,5.010850798230696
สาธุการ ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,สาธุการ,409,424,0.4393939393939394,0.16216216216216217,0.7297297297297297,0.10810810810810811,0.125,0.0,4.706231274234076
สาธุการ ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,สาธุการ,417,432,0.43283582089552236,0.15789473684210525,0.6578947368421053,0.18421052631578946,0.1875,0.0,4.877431240439457
สาธุการ ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,สาธุการ,425,440,0.4,0.15384615384615385,0.6410256410256411,0.20512820512820512,0.0625,0.0,4.91275298553947
แขกมอญบางช้าง เถา ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,แขกมอญบางช้าง,1,16,0.36923076923076925,0.12195121951219512,0.6829268292682927,0.1951219512195122,0.0625,0.0,4.628274219659049
แขกมอญบางช้าง เถา ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,แขกมอญบางช้าง,9,24,0.359375,0.07317073170731707,0.5609756097560976,0.36585365853658536,0.0,0.0,4.875945352305405
แขกมอญบางช้าง เถา ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,แขกมอญบางช้าง,17,32,0.46153846153846156,0.0,0.6571428571428571,0.34285714285714286,0.0625,0.0,4.548533547037796
แขกมอญบางช้าง เถา ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,แขกมอญบางช้าง,25,40,0.46153846153846156,0.02857142857142857,0.6,0.37142857142857144,0.0625,0.0,4.683768266288633
แขกมอญบางช้าง เถา ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,แขกมอญบางช้าง,33,48,0.40625,0.10526315789473684,0.5789473684210527,0.3157894736842105,0.0,0.0,4.818239447172078
แขกมอญบางช้าง เถา ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,แขกมอญบางช้าง,41,56,0.4375,0.16666666666666666,0.6944444444444444,0.1388888888888889,0.0,0.0,4.056490544282543
แขกมอญบางช้าง เถา ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,แขกมอญบางช้าง,49,64,0.359375,0.12195121951219512,0.7804878048780488,0.0975609756097561,0.0,0.0,4.452962068547423
แขกมอญบางช้าง เถา ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,แขกมอญบางช้าง,57,72,0.328125,0.13953488372093023,0.7674418604651163,0.09302325581395349,0.0,0.0,5.034675511035566
แขกมอญบางช้าง เถา ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,แขกมอญบางช้าง,65,80,0.4307692307692308,0.16216216216216217,0.5675675675675675,0.2702702702702703,0.0625,0.0,4.699087797403417
แขกมอญบางช้าง เถา ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,แขกมอญบางช้าง,73,88,0.4307692307692308,0.16216216216216217,0.5675675675675675,0.2702702702702703,0.0625,0.0,4.927668898701708
แขกมอญบางช้าง เถา ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,แขกมอญบางช้าง,81,96,0.3125,0.13636363636363635,0.8409090909090909,0.022727272727272728,0.0,0.0,5.016496986785934
แขกมอญบางช้าง เถา ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,แขกมอญบางช้าง,89,104,0.3125,0.13636363636363635,0.8409090909090909,0.022727272727272728,0.0,0.0,4.964987264598055
แขกมอญบางช้าง เถา ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,แขกมอญบางช้าง,97,112,0.3125,0.13636363636363635,0.8409090909090909,0.022727272727272728,0.0,0.0,5.016496986785934
แขกมอญบางช้าง เถา ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,แขกมอญบางช้าง,105,120,0.28125,0.13043478260869565,0.8043478260869565,0.06521739130434782,0.0,0.0,4.972768613735723
แขกมอญบางช้าง เถา ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,แขกมอญบางช้าง,113,128,0.21875,0.08,0.84,0.08,0.0,0.0,4.875945352305407
แขกมอญบางช้าง เถา ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,แขกมอญบางช้าง,121,136,0.28125,0.043478260869565216,0.8260869565217391,0.13043478260869565,0.0,0.0,4.7415899007703235
แขกมอญบางช้าง เถา ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,แขกมอญบางช้าง,129,144,0.421875,0.05405405405405406,0.4594594594594595,0.4864864864864865,0.0,0.0,4.768724915763128
แขกมอญบางช้าง เถา ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,แขกมอญบางช้าง,137,152,0.40625,0.02631578947368421,0.5789473684210527,0.39473684210526316,0.0,0.0,4.824435630117524
แขกมอญบางช้าง เถา ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,แขกมอญบางช้าง,145,160,0.47692307692307695,0.058823529411764705,0.6764705882352942,0.2647058823529412,0.0625,0.0,4.343542680182113
แขกมอญบางช้าง เถา ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,แขกมอญบางช้าง,153,168,0.4153846153846154,0.10526315789473684,0.5789473684210527,0.3157894736842105,0.0625,0.0,4.490572516654254
แขกมอญบางช้าง เถา ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,แขกมอญบางช้าง,161,176,0.36923076923076925,0.14634146341463414,0.7073170731707317,0.14634146341463414,0.0625,0.0,4.915873781480403
แขกมอญบางช้าง เถา ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,แขกมอญบางช้าง,169,184,0.3939393939393939,0.15,0.8,0.05,0.125,0.0,4.227428821289113
แขกมอญบางช้าง เถา ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,แขกมอญบางช้าง,177,192,0.44776119402985076,0.08108108108108109,0.7837837837837838,0.13513513513513514,0.1875,0.0,4.461007854752124
แขกมอญบางช้าง เถา ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,แขกมอญบางช้าง,185,200,0.45454545454545453,0.0,0.5555555555555556,0.4444444444444444,0.125,0.0,4.476160221274334
แขกมอญบางช้าง เถา ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,แขกมอญบางช้าง,193,208,0.375,0.0,0.625,0.375,0.0,0.0,4.6812681696627
แขกมอญบางช้าง เถา ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,แขกมอญบางช้าง,201,216,0.265625,0.02127659574468085,0.8936170212765957,0.0851063829787234,0.0,0.0,4.750546391513499
แขกมอญบางช้าง เถา ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,แขกมอญบางช้าง,209,224,0.171875,0.03773584905660377,0.8679245283018868,0.09433962264150944,0.0,0.0,4.665705471387365
แขกมอญบางช้าง เถา ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,แขกมอญบางช้าง,217,232,0.203125,0.0196078431372549,0.6862745098039216,0.29411764705882354,0.0,0.0,4.976969605902236
แขกมอญบางช้าง เถา ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,แขกมอญบางช้าง,225,240,0.25,0.0,0.6041666666666666,0.3958333333333333,0.0,0.0,4.759358400433242
โหมโรงมหาฤกษ์ ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,โหมโรงมหาฤกษ์,1,16,0.6615384615384615,0.13636363636363635,0.6818181818181818,0.18181818181818182,0.0625,0.0,3.5511625745709563
โหมโรงมหาฤกษ์ ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,โหมโรงมหาฤกษ์,9,24,0.6461538461538462,0.13043478260869565,0.6956521739130435,0.17391304347826086,0.0625,0.0,3.412101752714581
โหมโรงมหาฤกษ์ ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,โหมโรงมหาฤกษ์,17,32,0.4,0.2564102564102564,0.6410256410256411,0.10256410256410256,0.0625,0.0,4.284163476123045
โหมโรงมหาฤกษ์ ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,โหมโรงมหาฤกษ์,25,40,0.4,0.2564102564102564,0.717948717948718,0.02564102564102564,0.0625,0.0,4.347632331128966
โหมโรงมหาฤกษ์ ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,โหมโรงมหาฤกษ์,33,48,0.5846153846153846,0.037037037037037035,0.9259259259259259,0.037037037037037035,0.0625,0.0,3.466306248918266
โหมโรงมหาฤกษ์ ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,โหมโรงมหาฤกษ์,41,56,0.48484848484848486,0.08823529411764706,0.7352941176470589,0.17647058823529413,0.125,0.0,4.448175214298296
โหมโรงมหาฤกษ์ ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,โหมโรงมหาฤกษ์,49,64,0.38461538461538464,0.05,0.625,0.325,0.0625,0.0,4.939464015923012
โหมโรงมหาฤกษ์ ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,โหมโรงมหาฤกษ์,57,72,0.3181818181818182,0.0,0.7111111111111111,0.28888888888888886,0.125,0.0,4.564170832132904
โหมโรงมหาฤกษ์ ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,โหมโรงมหาฤกษ์,65,80,0.417910447761194,0.07692307692307693,0.7692307692307693,0.15384615384615385,0.1875,0.0,4.484274620711061
โหมโรงมหาฤกษ์ ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,โหมโรงมหาฤกษ์,73,88,0.45614035087719296,0.25806451612903225,0.6774193548387096,0.06451612903225806,0.0625,0.125,4.56980190582892
โหมโรงมหาฤกษ์ ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,โหมโรงมหาฤกษ์,81,96,0.5,0.17857142857142858,0.7142857142857143,0.10714285714285714,0.0,0.125,3.9552040426565265
โหมโรงมหาฤกษ์ ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,โหมโรงมหาฤกษ์,89,104,0.38461538461538464,0.0,0.9375,0.0625,0.25,0.25,4.024232079011301
โหมโรงมหาฤกษ์ ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,โหมโรงมหาฤกษ์,97,112,0.15384615384615385,0.20454545454545456,0.7727272727272727,0.022727272727272728,0.25,0.25,4.858508185023909
โหมโรงมหาฤกษ์ ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,โหมโรงมหาฤกษ์,105,120,0.3125,0.2727272727272727,0.7272727272727273,0.0,0.0,0.0,4.6355446058335525
โหมโรงมหาฤกษ์ ฆ้องวงใหญ่.xlsx,ฆ้องวงใหญ่,โหมโรงมหาฤกษ์,113,128,0.34375,0.07142857142857142,0.7619047619047619,0.16666666666666666,0.0,0.0,4.753894243917945
